"cell_id","UMAP_1","UMAP_2","label1","label2","label3"
"32272",-8.27299822055247,-10.9786866338589,"Neuron","TEPN","DGGRC"
"32273",-5.36419523440745,-4.71969253138083,"Mix","Mix","Mix"
"32274",-5.02660453997996,-4.62704879358786,"Neuron","TEPN","TEGLU Mix"
"32275",-9.85005510531809,-10.8516181142666,"Neuron","TEPN","DGGRC"
"32276",-9.73404634677317,-10.866620364938,"Neuron","TEPN","DGGRC"
"32277",-5.81849373065378,-8.99982387140768,"Neuron","TEPN","TEGLU CA1"
"32278",-9.93759096347239,-10.8938630254604,"Neuron","TEPN","DGGRC"
"32279",-9.73247564517405,-10.8916819722988,"Neuron","TEPN","TEGLU Mix"
"32280",-9.84943521701243,-10.8433373601772,"Neuron","TEPN","DGGRC"
"32281",-7.68784845553782,-10.748112979684,"Neuron","TEPN","DGGRC"
"32282",-9.04072511874583,-10.3695586355068,"Neuron","TEPN","DGGRC"
"32283",-6.60203064166453,-10.4797385366298,"Neuron","TEPN","DGGRC"
"32284",-8.31041420184519,-10.8574202688076,"Neuron","TEPN","DGGRC"
"32285",-9.21752966128733,-11.0469039113857,"Neuron","TEPN","DGGRC"
"32286",-8.1015380688801,-11.0342076452114,"Neuron","TEPN","DGGRC"
"32287",-6.5951494046345,-9.67177135065573,"Neuron","TEPN","DGGRC"
"32288",-9.380596525301,-10.5623019368984,"Neuron","TEPN","DGGRC"
"32289",-7.72776926242258,-10.5967515142299,"Neuron","TEPN","TEGLU CA1"
"32290",-6.71871889315989,-10.8111737401821,"Neuron","TEPN","TEGLU CA3"
"32291",-9.30912912570383,-10.4400485189297,"Neuron","TEPN","DGGRC"
"32292",-2.22503805838968,-7.14145976618307,"Mix","Mix","Mix"
"32293",-0.0776012607708189,1.5144163934849,"Non_Neuron","AC","AC3"
"32294",-7.52618969165232,-10.6395419271328,"Neuron","TEPN","DGGRC"
"32295",-9.4534896680012,-11.0201876790859,"Neuron","TEPN","DGGRC"
"32296",-9.36957681857493,-10.5481141240932,"Neuron","TEPN","DGGRC"
"32297",-9.16082800113108,-10.3042128713466,"Neuron","TEPN","DGGRC"
"32298",-7.38631952487375,-10.3412802846767,"Neuron","TEPN","DGGRC"
"32299",-6.73881281100657,-10.2518065603115,"Neuron","TEPN","DGGRC"
"32300",-9.22867334567454,-10.9991429479458,"Neuron","TEPN","DGGRC"
"32301",0.43205314196203,-8.59329730585592,"Neuron","TEPN","DGGRC"
"32302",-9.27469862185862,-10.6218960912563,"Neuron","TEPN","DGGRC"
"32303",-9.51760423861887,-10.5006802709438,"Neuron","TEPN","DGGRC"
"32304",-9.33605039798167,-10.6712239415981,"Neuron","TEPN","DGGRC"
"32305",-9.38536108218577,-11.1133645208217,"Neuron","TEPN","DGGRC"
"32306",-6.58104074679758,-9.6372702749111,"Neuron","TEPN","DGGRC"
"32307",-8.08249700747874,-10.8247321279384,"Neuron","TEPN","DGGRC"
"32308",-8.25354278766062,-11.4129374654629,"Neuron","TEPN","DGGRC"
"32309",-9.11210478030588,-10.4440367849209,"Neuron","TEPN","DGGRC"
"32310",-6.05114639483835,-9.70351630762594,"Neuron","TEPN","DGGRC"
"32311",-9.11823499881174,-11.1619990499355,"Neuron","TEPN","DGGRC"
"32312",-9.29791105471995,-10.5251458318569,"Neuron","TEPN","DGGRC"
"32313",-6.68270242892649,-10.114061656747,"Neuron","TEPN","DGGRC"
"32314",-8.55830801211741,-11.2308657796718,"Neuron","TEPN","DGGRC"
"32315",-8.00358999453928,-11.179681125436,"Neuron","TEPN","DGGRC"
"32316",-9.4464095898762,-10.6088784368374,"Neuron","TEPN","DGGRC"
"32317",-9.49484384738352,-10.8939450414516,"Neuron","TEPN","DGGRC"
"32318",-8.744366056551,-11.6943352849819,"Neuron","TEPN","DGGRC"
"32319",-7.2162784405842,-10.8106597097256,"Neuron","TEPN","DGGRC"
"32320",-6.5589298077717,-10.7248900564052,"Neuron","TEPN","DGGRC"
"32321",-8.95770300113108,-10.5430176885464,"Neuron","TEPN","DGGRC"
"32322",-3.72401035510447,-7.73327333048361,"Neuron","TEPN","DGGRC"
"32323",-7.41278351031687,-9.99927932337301,"Neuron","TEPN","DGGRC"
"32324",11.631254785429,-5.42832595423239,"Neuron","INH","INH_Sst"
"32325",-8.5518611737385,-11.1516698034145,"Neuron","TEPN","DGGRC"
"32326",-6.35249937259104,-9.76515990808981,"Neuron","TEPN","DGGRC"
"32327",-9.13599909030344,-10.7547219426967,"Neuron","TEPN","DGGRC"
"32328",-5.03932941638376,-8.300859275613,"Neuron","TEPN","DGGRC"
"32329",-9.31781423770335,-10.958453479562,"Neuron","TEPN","DGGRC"
"32330",-8.94970262729075,-11.1712926061489,"Neuron","TEPN","DGGRC"
"32331",-9.39579237185862,-10.8998616369106,"Neuron","TEPN","DGGRC"
"32332",-8.65385473452952,-10.9014447362758,"Neuron","TEPN","DGGRC"
"32333",-8.58906400882151,-4.15185791567343,"Neuron","CHO/PEP","CHO/PEP"
"32334",-9.1845687695637,-10.581123653207,"Neuron","TEPN","DGGRC"
"32335",-8.7886775799885,-11.0803130300381,"Neuron","TEPN","DGGRC"
"32336",-3.36184371196177,-6.96793538645285,"Mix","Mix","Mix"
"32337",-9.18067777835276,-10.3514216573574,"Neuron","TEPN","DGGRC"
"32338",-9.21940077029612,-10.6745341451504,"Neuron","TEPN","DGGRC"
"32339",-9.36397112094309,-10.7205050618984,"Neuron","TEPN","DGGRC"
"32340",1.77058731831167,0.457363781180209,"Neuron","TEPN","TEGLU Mix"
"32341",0.655207627187708,2.65849417134745,"Non_Neuron","AC","AC2"
"32342",11.5014187029705,-5.98500281885641,"Neuron","INH","INH_Pvalb"
"32343",-2.71594060145762,9.05301540776712,"Non_Neuron","MLG","MLG"
"32344",-9.51834333621409,-10.6353610189297,"Neuron","TEPN","DGGRC"
"32345",-2.48960614882853,8.83681457921488,"Non_Neuron","MLG","MLG"
"32346",11.5106979540691,-5.93407088831442,"Neuron","INH","INH_Cnr1_Vip"
"32347",-1.32669527017023,-15.0509541662075,"Neuron","TEPN","TEGLU CA3"
"32348",-9.28133047305491,-10.6036370427944,"Neuron","TEPN","DGGRC"
"32349",11.9559417895183,-5.62773114756125,"Neuron","INH","INH_Cnr1_Vip"
"32350",1.45346247471426,4.8012234537266,"Non_Neuron","AC","AC1"
"32351",-11.3161691495075,10.7451502649449,"Mix","Mix","Mix"
"32352",-4.12476933680918,-14.3099129827358,"Mix","Mix","Mix"
"32353",-1.30547834121134,-15.1631711156704,"Neuron","TEPN","DGGRC"
"32354",-11.6947749920979,10.2714707224034,"Non_Neuron","VAS","Peri/VEC"
"32355",0.862974279294947,2.86015766545755,"Non_Neuron","AC","AC1"
"32356",-1.26373667203333,-1.98298806265371,"Non_Neuron","AC","AC3"
"32357",-7.52476251803782,-9.85464030817526,"Neuron","TEPN","DGGRC"
"32358",-9.06595266543772,-10.6494200857021,"Neuron","TEPN","DGGRC"
"32359",-9.5357421704426,-10.7790835531093,"Neuron","TEPN","DGGRC"
"32360",-9.2733024426594,-10.8671019704677,"Neuron","TEPN","DGGRC"
"32361",-9.38172567569163,-10.271197620187,"Neuron","TEPN","DGGRC"
"32362",-9.73655164920237,-10.9555180700161,"Neuron","TEPN","DGGRC"
"32363",-8.42491138659861,-11.1726849706508,"Neuron","TEPN","DGGRC"
"32364",-9.14050615512278,-11.3416045339443,"Neuron","TEPN","DGGRC"
"32365",-8.13974321566965,-11.530942264352,"Neuron","TEPN","DGGRC"
"32366",-4.38198483668711,-7.58088428095358,"Neuron","TEPN","DGGRC"
"32367",-7.43975246631052,-11.3960688741543,"Neuron","TEPN","DGGRC"
"32368",-5.99378812991526,-12.5680897863247,"Neuron","TEPN","DGGRC"
"32369",-9.50939405642893,-10.8459132345058,"Neuron","TEPN","DGGRC"
"32370",-9.219951994051,-11.0854695470669,"Neuron","TEPN","DGGRC"
"32371",-8.49281299792673,-10.7904265554287,"Neuron","TEPN","DGGRC"
"32372",-9.01713693820383,-11.1358378560879,"Neuron","TEPN","DGGRC"
"32373",-9.46533144198801,-10.8681624563076,"Neuron","TEPN","DGGRC"
"32374",-9.00372255526926,-11.5461943776943,"Neuron","TEPN","DGGRC"
"32375",-9.11127699099924,-11.0435736806728,"Neuron","TEPN","DGGRC"
"32376",-8.97944009982493,-11.4727872045376,"Neuron","TEPN","DGGRC"
"32377",-8.75891912661936,-10.7548821599819,"Neuron","TEPN","DGGRC"
"32378",-8.75748956881907,-10.7906850011684,"Neuron","TEPN","DGGRC"
"32379",-8.70872343264963,-10.2268794210293,"Neuron","TEPN","DGGRC"
"32380",-9.33212507449534,-10.4144290120937,"Neuron","TEPN","DGGRC"
"32381",-8.46132696353342,-11.4261677892544,"Neuron","TEPN","DGGRC"
"32382",-8.57992780887034,4.92388313695414,"Non_Neuron","VAS","Peri/VEC"
"32383",-9.35374391757395,-10.5406640203335,"Neuron","TEPN","DGGRC"
"32384",-3.49184120379832,-9.42349177912253,"Neuron","TEPN","DGGRC"
"32385",-9.12607897006419,-10.6655657918789,"Neuron","TEPN","DGGRC"
"32386",-7.1289194890156,-9.98063308313864,"Neuron","TEPN","DGGRC"
"32387",-8.92059171878245,-10.3739398153164,"Neuron","TEPN","DGGRC"
"32388",-8.73796976291086,-10.4958918722011,"Neuron","TEPN","DGGRC"
"32389",-9.0975965329304,-11.5249026449062,"Neuron","TEPN","DGGRC"
"32390",-6.98935497485544,-3.93672114923971,"Neuron","CHO/PEP","CHO/PEP"
"32391",-8.72098386966135,-11.1340315969326,"Neuron","TEPN","DGGRC"
"32392",-9.14552915774729,-10.5180867345669,"Neuron","TEPN","DGGRC"
"32393",-4.96281135760691,-9.91823894098776,"Neuron","TEPN","DGGRC"
"32394",-9.20040262423899,-10.5788710744716,"Neuron","TEPN","DGGRC"
"32395",-8.10108841143992,-11.5407994420864,"Neuron","TEPN","DGGRC"
"32396",-8.53728998385813,-10.7851956518032,"Neuron","TEPN","DGGRC"
"32397",-7.26882637225535,-10.220057788644,"Neuron","TEPN","DGGRC"
"32398",-8.51158083163645,-10.4985840947964,"Neuron","TEPN","DGGRC"
"32399",-8.77579153262522,-11.6942341955044,"Neuron","TEPN","DGGRC"
"32400",-8.9365276166096,-11.1303790243007,"Neuron","TEPN","DGGRC"
"32401",-9.01191652499583,-10.3784707219936,"Neuron","TEPN","DGGRC"
"32402",-9.36216581546213,-10.6059773595669,"Neuron","TEPN","DGGRC"
"32403",-9.20794428073313,-11.2153485448696,"Neuron","TEPN","DGGRC"
"32404",-8.85899961673167,-10.9598086507656,"Neuron","TEPN","DGGRC"
"32405",-9.19450033389475,-10.5632460744716,"Neuron","TEPN","DGGRC"
"32406",-6.45293510638621,-9.96484214380758,"Neuron","TEPN","DGGRC"
"32407",-6.25491798602488,-11.3114226491787,"Neuron","TEPN","DGGRC"
"32408",-8.72263086520579,-10.8423112066128,"Neuron","TEPN","DGGRC"
"32409",-8.38151205264475,-10.1784527929165,"Neuron","TEPN","DGGRC"
"32410",-8.39721239291575,-10.2842715413906,"Neuron","TEPN","DGGRC"
"32411",-6.90134466372874,-9.8592694433071,"Neuron","TEPN","DGGRC"
"32412",-7.26051414691355,-10.3069070012905,"Neuron","TEPN","DGGRC"
"32413",-6.60713089190867,-9.78940803125876,"Neuron","TEPN","DGGRC"
"32414",-9.41607416354563,-10.5385640294887,"Neuron","TEPN","DGGRC"
"32415",-9.12561929904368,-10.8015406759121,"Neuron","TEPN","DGGRC"
"32416",-9.23659837924387,-10.4988940389492,"Neuron","TEPN","DGGRC"
"32417",-8.65321100436594,-10.6526272924282,"Neuron","TEPN","DGGRC"
"32418",-7.7196348973408,-9.92597896173971,"Neuron","TEPN","DGGRC"
"32419",-9.14823187075999,-10.3141463430263,"Neuron","TEPN","DGGRC"
"32420",-8.58584249698069,-10.4355843694546,"Neuron","TEPN","DGGRC"
"32421",-8.76694811068919,-10.9787228734829,"Neuron","TEPN","DGGRC"
"32422",-9.12580812655833,-10.6595070989467,"Neuron","TEPN","DGGRC"
"32423",-8.91148317538645,-10.2963507802822,"Neuron","TEPN","DGGRC"
"32424",-6.04541528903391,-9.02746802881735,"Neuron","TEPN","DGGRC"
"32425",-7.36701334201243,-10.1971438558437,"Neuron","TEPN","DGGRC"
"32426",-8.71956575595286,-11.4992573888637,"Neuron","TEPN","DGGRC"
"32427",-7.99135578357126,6.21385448857767,"Non_Neuron","VAS","Peri/VEC"
"32428",-8.96896494113352,-11.1954987676479,"Neuron","TEPN","DGGRC"
"32429",-7.22826040469553,-10.7161324651577,"Neuron","TEPN","DGGRC"
"32430",-9.18215120517161,-10.8852532537319,"Neuron","TEPN","DGGRC"
"32431",-8.89607656680491,-11.5680554540493,"Neuron","TEPN","DGGRC"
"32432",0.795573823820093,4.10976141377909,"Non_Neuron","AC","AC2"
"32433",-8.9871581860676,-10.8267014654018,"Neuron","TEPN","DGGRC"
"32434",-6.4410270520344,6.23478048726541,"Non_Neuron","VAS","Peri/VEC"
"32435",-6.80945289813425,-9.85780746058004,"Neuron","TEPN","DGGRC"
"32436",9.87371503628347,-4.41891199663656,"Neuron","INH","INH_Cnr1_Vip"
"32437",-2.84150899135019,2.32522314473612,"Non_Neuron","OPC","OPC"
"32438",1.62340175427053,5.41510647222025,"Non_Neuron","AC","AC3"
"32439",3.70781862057302,0.596299227919406,"Neuron","TEPN","TEGLU L5/6"
"32440",1.90930663860891,4.75998657628519,"Non_Neuron","AC","AC3"
"32441",2.54675471104238,4.27489202901346,"Non_Neuron","AC","AC2"
"32442",0.858723752866724,3.84790819570047,"Non_Neuron","AC","AC2"
"32443",-3.27914512835886,7.55938404485208,"Non_Neuron","MLG","MLG"
"32444",-7.00095070086863,-9.95250350550192,"Neuron","TEPN","DGGRC"
"32445",-9.28890360080149,-11.3448508413173,"Neuron","TEPN","DGGRC"
"32446",-5.02900541507151,-4.0081141622402,"Neuron","TEPN","TEGLU L5/6"
"32447",-8.20294178210642,-10.3402264745571,"Neuron","TEPN","DGGRC"
"32448",-8.95675886355784,-10.6150992544033,"Neuron","TEPN","DGGRC"
"32449",-5.04177988253977,-4.42111140802878,"Neuron","TEPN","TEGLU Mix"
"32450",1.89909183300588,14.1913506357334,"Mix","Mix","Mix"
"32451",-7.03037822924998,-9.83675891474264,"Neuron","TEPN","TEGLU CA3"
"32452",-3.18347061358835,-3.98100024775045,"Neuron","TEPN","TEGLU L6b"
"32453",-9.22067201815989,-10.3574631841518,"Neuron","TEPN","DGGRC"
"32454",-8.48032463275339,-10.7461674840786,"Neuron","TEPN","DGGRC"
"32455",-3.37604606830027,-14.4842084081508,"Mix","Mix","Mix"
"32456",-4.49316228114512,-8.28748351648825,"Neuron","TEPN","TEGLU L2/3"
"32457",-6.0960391827717,-10.130343738351,"Neuron","TEPN","TEGLU CA1"
"32458",-8.45163238727,-10.2483142049648,"Neuron","TEPN","DGGRC"
"32459",-7.59255493365671,-10.0313990743496,"Neuron","TEPN","DGGRC"
"32460",-8.92757452212717,-10.2233174474575,"Neuron","TEPN","DGGRC"
"32461",-5.3840464421406,-4.47125774935263,"Neuron","TEPN","MSN"
"32462",-4.35166991435435,-6.20719987467306,"Neuron","TEPN","TEGLU L5/6"
"32463",-6.9660195180073,-11.1093485982754,"Neuron","TEPN","TEGLU Mix"
"32464",-8.0364016362324,-9.79614478662985,"Neuron","TEPN","DGGRC"
"32465",-4.18551147662546,-7.51447516993063,"Neuron","TEPN","TEGLU CA1"
